#{"t_start": 1750701228.3349602, "env_id": "None"}
r,l,t
-30.149439,300,9726.297708
-30.14935,300,9726.297725
-30.149437,300,9726.297736
-30.147978,300,9740.649764
-30.149443,300,9740.649915
-30.149172,300,9740.649933
-30.149214,300,9740.649944
-30.147812,300,9754.198981
-30.14905,300,9754.199088
-30.147024,300,9754.199102
-30.148705,300,9754.199111
-30.148146,300,9767.676157
-30.14922,300,9767.676309
-30.149206,300,9767.676344
-30.149143,300,9767.676356
-30.14867,300,9782.110522
-30.149008,300,9782.110633
-30.149185,300,9782.110651
-30.149164,300,9782.110663
-30.148222,300,9796.74864
-30.149105,300,9796.748756
-30.14924,300,9796.748775
-30.149252,300,9796.748786
-30.148386,300,9811.401623
-30.147282,300,9811.401788
-30.149124,300,9811.401829
-30.149042,300,9811.401841
-30.14951,300,9826.162242
-30.149286,300,9826.162398
-30.149624,300,9826.16242
-30.149284,300,9826.162431
-30.14912,300,9840.236669
-30.149328,300,9840.236778
-30.149393,300,9840.236799
-30.149467,300,9840.236812
-30.148752,300,9855.038733
-30.148884,300,9855.038912
-30.148703,300,9855.038949
-30.14903,300,9855.03896
-30.14772,300,9869.48677
-30.149282,300,9869.486896
-30.149479,300,9869.486913
-30.149336,300,9869.486927
-30.149284,300,9884.114784
-30.149582,300,9884.114861
-30.149534,300,9884.114876
-30.148548,300,9884.114886
-30.149376,300,9898.39355
-30.149323,300,9898.393667
-30.148481,300,9898.393686
-30.149504,300,9898.393699
-30.149094,300,9913.140952
-30.149183,300,9913.141121
-30.14925,300,9913.141176
-30.149343,300,9913.141204
-30.148796,300,9927.761432
-30.148668,300,9927.761548
-30.148146,300,9927.761563
-30.149437,300,9927.761574
-30.148893,300,9942.530557
-30.14905,300,9942.530626
-30.148735,300,9942.53064
-30.147827,300,9942.53065
-30.14905,300,9957.210403
-30.147745,300,9957.210485
-30.14881,300,9957.210501
-30.149359,300,9957.21051
-30.149437,300,9973.998008
-30.14974,300,9973.998125
-30.149563,300,9973.998143
-30.149239,300,9973.998155
-30.148893,300,9988.316037
-30.149038,300,9988.316182
-30.147903,300,9988.316201
-30.149313,300,9988.316215
-30.148367,300,10002.529963
-30.148706,300,10002.530072
-30.149078,300,10002.530091
-30.148905,300,10002.530102
-30.148848,300,10016.544658
-30.148819,300,10016.54478
-30.149313,300,10016.54481
-30.14923,300,10016.54482
-30.147701,300,10029.927225
-30.147917,300,10029.92736
-30.149002,300,10029.927378
-30.147242,300,10029.927405
-30.148006,300,10043.396095
-30.14848,300,10043.396196
-30.14945,300,10043.396211
-30.148531,300,10043.396221
-30.147524,300,10057.121157
-30.149355,300,10057.121289
-30.14895,300,10057.121305
-30.149399,300,10057.121315
-30.148277,300,10071.264136
-30.148466,300,10071.264248
-30.14928,300,10071.264264
-30.149065,300,10071.264275
-30.148645,300,10085.281312
-30.149418,300,10085.281451
-30.149258,300,10085.28147
-30.148428,300,10085.281482
-30.14914,300,10100.336551
-30.148949,300,10100.336628
-30.149334,300,10100.336646
-30.149382,300,10100.336655
-30.149464,300,10114.473714
-30.14964,300,10114.473811
-30.149488,300,10114.473828
-30.149504,300,10114.473839
-30.149586,300,10128.544357
-30.148956,300,10128.544477
-30.149782,300,10128.544494
-30.149588,300,10128.544505
-30.149845,300,10143.336226
-30.149174,300,10143.336358
-30.14987,300,10143.336381
-30.149841,300,10143.336416
-30.149641,300,10157.570229
-30.149864,300,10157.570355
-30.149744,300,10157.570375
-30.149565,300,10157.570423
-30.14911,300,10172.016371
-30.149118,300,10172.016464
-30.149412,300,10172.016478
-30.14956,300,10172.01649
-30.14959,300,10186.395629
-30.149672,300,10186.395769
-30.149422,300,10186.395791
-30.149391,300,10186.395805
-30.149376,300,10201.127439
-30.149544,300,10201.127548
-30.149496,300,10201.127566
-30.149403,300,10201.127582
-30.14953,300,10216.619806
-30.14956,300,10216.619932
-30.148346,300,10216.61995
-30.149544,300,10216.619961
-30.149555,300,10229.922779
-30.14934,300,10229.922896
-30.148947,300,10229.922914
-30.149353,300,10229.922926
-30.149366,300,10242.537412
-30.149393,300,10242.5375
-30.146996,300,10242.537516
-30.149458,300,10242.537527
-30.149406,300,10255.416992
-30.149727,300,10255.417089
-30.149202,300,10255.417105
-30.149002,300,10255.417114
-30.148796,300,10268.308957
-30.149479,300,10268.309034
-30.148958,300,10268.309048
-30.149492,300,10268.309057
-30.149248,300,10281.34851
-30.149652,300,10281.34863
-30.1495,300,10281.348649
-30.149055,300,10281.34866
-30.149544,300,10294.144611
-30.149622,300,10294.144687
-30.149384,300,10294.144701
-30.149239,300,10294.144727
-30.149734,300,10306.225855
-30.149696,300,10306.225969
-30.149672,300,10306.225984
-30.14963,300,10306.225993
-30.149597,300,10318.856914
-30.149796,300,10318.857003
-30.149832,300,10318.857018
-30.149748,300,10318.857028
-30.149,300,10332.270607
-30.14935,300,10332.270693
-30.149843,300,10332.270708
-30.149612,300,10332.270718
-30.149723,300,10345.161901
-30.149763,300,10345.162002
-30.149946,300,10345.162031
-30.149832,300,10345.16204
-30.149586,300,10358.05926
-30.149666,300,10358.059373
-30.149841,300,10358.059403
-30.149225,300,10358.059413
-30.149595,300,10370.682868
-30.14956,300,10370.683021
-30.149729,300,10370.683046
-30.149452,300,10370.683057
-30.149372,300,10383.899191
-30.149212,300,10383.899283
-30.14863,300,10383.899298
-30.149462,300,10383.899307
-30.149143,300,10396.782289
-30.149454,300,10396.782398
-30.149036,300,10396.782418
-30.14953,300,10396.78243
-30.148088,300,10409.113211
-30.148937,300,10409.113356
-30.14946,300,10409.113373
-30.149591,300,10409.113416
-30.148829,300,10422.140064
-30.149498,300,10422.14014
-30.14978,300,10422.140155
-30.14958,300,10422.140165
-30.149345,300,10438.311195
-30.1496,300,10438.311333
-30.149632,300,10438.311349
-30.14941,300,10438.311359
-30.148508,300,10450.971411
-30.149397,300,10450.971503
-30.149256,300,10450.971523
-30.148952,300,10450.971537
-30.149323,300,10463.715017
-30.149855,300,10463.715133
-30.149736,300,10463.715151
-30.149767,300,10463.715162
-30.149815,300,10476.606609
-30.149923,300,10476.606702
-30.149618,300,10476.606717
-30.149904,300,10476.606727
-30.149675,300,10489.002541
-30.149551,300,10489.002613
-30.149849,300,10489.002631
-30.149714,300,10489.00264
-30.149733,300,10501.676605
-30.149744,300,10501.676742
-30.14985,300,10501.676759
-30.148815,300,10501.676769
-30.14897,300,10514.460647
-30.147173,300,10514.460773
-30.14951,300,10514.460788
-30.149769,300,10514.460797
-30.149149,300,10527.158114
-30.148706,300,10527.158205
-30.14877,300,10527.158222
-30.148859,300,10527.158232
-30.149279,300,10540.133333
-30.149057,300,10540.133476
-30.149738,300,10540.133493
-30.149174,300,10540.133505
-30.14922,300,10553.286776
-30.14949,300,10553.286887
-30.149576,300,10553.286903
-30.148949,300,10553.286915
-30.14935,300,10566.350261
-30.14981,300,10566.350367
-30.149643,300,10566.350397
-30.149681,300,10566.350409
-30.14915,300,10579.122805
-30.146267,300,10579.122884
-30.148289,300,10579.122898
-30.148962,300,10579.122907
-30.14895,300,10591.814992
-30.149744,300,10591.815109
-30.149193,300,10591.815124
-30.149347,300,10591.815133
-30.149176,300,10604.282026
-30.149902,300,10604.282123
-30.148531,300,10604.282139
-30.146902,300,10604.28215
-30.149544,300,10617.392018
-30.14971,300,10617.392101
-30.149323,300,10617.392115
-30.14986,300,10617.392123
-30.149681,300,10629.685127
-30.147642,300,10629.685215
-30.149231,300,10629.68523
-30.148916,300,10629.685239
-30.149689,300,10645.138623
-30.149633,300,10645.138704
-30.149662,300,10645.138718
-30.14978,300,10645.138728
-30.148949,300,10657.959275
-30.1497,300,10657.959382
-30.149776,300,10657.959412
-30.149612,300,10657.959424
-30.149261,300,10670.729692
-30.149979,300,10670.729794
-30.149206,300,10670.72981
-30.148975,300,10670.729822
-30.14921,300,10683.560359
-30.149658,300,10683.560475
-30.148783,300,10683.56049
-30.149025,300,10683.560517
-30.14926,300,10695.806769
-30.148922,300,10695.806852
-30.147854,300,10695.806868
-30.14891,300,10695.806879
-30.14968,300,10708.566524
-30.149694,300,10708.566619
-30.147057,300,10708.566636
-30.149288,300,10708.566647
-30.149406,300,10721.282178
-30.149628,300,10721.282283
-30.149721,300,10721.282308
-30.14943,300,10721.282319
-30.149044,300,10734.095732
-30.14959,300,10734.095805
-30.148247,300,10734.095819
-30.148792,300,10734.095827
-30.14915,300,10746.948732
-30.149607,300,10746.948815
-30.14941,300,10746.94883
-30.149372,300,10746.94884
-30.149343,300,10759.833414
-30.149326,300,10759.833504
-30.148277,300,10759.833519
-30.149101,300,10759.83353
-30.149338,300,10772.941042
-30.149645,300,10772.941167
-30.149534,300,10772.941183
-30.149254,300,10772.941192
-30.148863,300,10786.127985
-30.148745,300,10786.128074
-30.149345,300,10786.12809
-30.149511,300,10786.1281
-30.149555,300,10799.116771
-30.149101,300,10799.116895
-30.149837,300,10799.116913
-30.148376,300,10799.116924
-30.149725,300,10811.906604
-30.149773,300,10811.906689
-30.149609,300,10811.906706
-30.148869,300,10811.906716
-30.148455,300,10824.665677
-30.149479,300,10824.665777
-30.148859,300,10824.665792
-30.148872,300,10824.6658
-30.149456,300,10836.96253
-30.148144,300,10836.962625
-30.148954,300,10836.962641
-30.148031,300,10836.962651
-30.148878,300,10850.383428
-30.149687,300,10850.383506
-30.14896,300,10850.383521
-30.14965,300,10850.38353
